Basketball Players New2 - Person → Positionnew,Basketball Players New2 - Person → Height Ft In,Player Eligibility 2024 - Name → Eligibility Year,Basketball Conferences Tiers - Conference → Conference Name,Basketball Conferences Tiers - Conference → Conf Tier,Overall Dataset - Person → Pts/100 Poss,Dataset for conditionals - Person → 3fg% Conditional,Overall Dataset - Person → Reb/100 Poss,Overall Dataset - Person → Blk/40,Dataset for conditionals - Person → Blk/40 Conditional,Dataset for conditionals - Person → A:to Conditional,Dataset for conditionals - Person → 3fg/fga,Tv Name,Name,Dataset for conditionals - Person → Rebs/100 Conditional,Dataset for conditionals - Person → 3fga/fga Conditional,Dataset for conditionals - Person → Ft% Conditional,Dataset for conditionals - Person → Pts/100 Conditional,Basketball Teams - Team → Team Name,Assists Turnover Ratio,Three Pointers Percentage,Free Throws Percentage
2 | 3,"6' 06""",5.0,Mountain West,Mid,29.649536387271542,0,9.836669719071265,0.5608994648321487,,1,0.07232704402515723,,Kenan Blackshear,0,0,0,1,Nevada,1.721519,0.217391,0.65
1 | 2,"6' 03""",4.5,OVC,Low,25.51877870207142,0,6.585491277953914,0.0,,0,0.5,,Amoro Lado,,1,1,0,Lindenwood,0.333333,0.3125,1.0
3 | 4,"6' 07""",4.5,Big East,High,16.18188501031101,1,13.069984046789662,0.8837798736400628,0,0,0.3111111111111111,,Gytis Nemeiksa,1,0,0,1,Xavier,0.866667,0.357143,0.607143
1,"6' 00""",4.5,Sun Belt,Mid,,1,,0.10275622152410759,,0,0.4482758620689655,,Tyreke Locure,,1,0,,ULM,1.473684,0.367521,0.651376
1,"6' 00""",2.0,CUSA,Mid,9.039411399811431,0,0.0,0.0,,0,0.0,,Jack Jubenville,,0,0,0,Middle Tenn.,0.0,0.0,0.0
1 | 2,"6' 04""",3.0,Big East,High,33.71839412055962,1,5.4833310827123665,0.057288533699979945,,1,0.5224358974358975,,Kam Jones,,1,1,0,Marquette,1.862069,0.404908,0.76
4 | 5,"7' 00""",3.0,Patriot,Low,22.777044425717513,,13.088301647613795,3.646026887549557,1,,0.22264150943396227,,Justin Vander Baan,0,0,1,0,Lafayette,1.152174,0.20339,0.65625
1 | 2,"6' 04""",2.0,MAC,Mid,12.734287531113804,0,9.660493989120816,0.20199214704525345,,1,0.5061728395061729,,PJ Edwards,,1,0,0,Bowling Green,1.909091,0.195122,0.652174
4 | 5,"6' 09""",2.0,WAC,Mid,17.357857882538585,,11.703404178378289,4.32631457829939,1,,0.02040816326530612,,Hamed Olayinka,1,0,0,1,Utah Tech,0.317073,0.0,0.393443
1 | 2,"6' 03""",2.0,Big East,High,15.612584658355132,0,11.151846184539378,1.5389547734664344,,1,0.1,,Cruz Davis,,0,1,1,St. John's (NY),3.5,0.0,1.0
1,"5' 11""",1.0,MVC,Mid,,0,,0.0,,1,0.43333333333333335,,RJ Taylor,,1,0,,UNI,4.142857,0.153846,0.333333
3 | 4,"6' 07""",3.0,CUSA,Mid,18.884295491510436,0,11.535234684469426,0.4837356480583953,0,0,0.3597560975609756,,Marcellus Brigham Jr,1,0,1,0,Jacksonville St.,0.634146,0.322034,0.712329
2 | 3,"6' 05""",4.5,Patriot,Low,21.274066318864474,1,9.29623066034414,0.23598123983950509,,1,0.2932692307692308,,Bo Montgomery,0,0,0,0,Holy Cross,1.032787,0.377049,0.671875
1,"6' 01""",4.5,SWAC,Other,23.76899504964997,1,6.6496593293663615,0.14855621906031233,,0,0.615686274509804,,Brandon Davis,,1,1,0,Southern U.,1.384615,0.369427,0.776471
1 | 2,"6' 04""",3.0,SEC,High,41.64617927704617,1,6.941029879507696,0.0,,0,0.8,,Adam Benhayoune,,1,0,0,LSU,0.0,0.5,0.0
2 | 3,"6' 06""",2.0,Atlantic 10,Mid,17.345234185696892,1,12.340141734102765,0.4556360024899482,,1,0.6331360946745562,,Assa Essamvous,1,1,0,0,St. Bonaventure,1.8,0.345794,0.685714
1,"6' 00""",1.0,Atlantic 10,Mid,0.0,0,0.0,0.0,,0,1.0,,Jack DeRose,,1,0,0,St. Bonaventure,0.0,0.0,0.0
4 | 5,"6' 11""",2.0,Patriot,Low,5.784686531097997,,26.031089389940988,2.053563718539789,1,,0.0,,Tommy Conniff,1,0,0,0,Lehigh,0.0,0.0,0.0
4 | 5,"6' 09""",1.0,MAAC,Low,22.2986717787115,,9.040002072450608,0.2109333816905142,0,,0.5230769230769231,,Xinyi Li,0,0,0,0,Manhattan,0.666667,0.382353,0.538462
1 | 2,"6' 04""",1.0,Sun Belt,Mid,,0,,0.2931297717084086,,0,0.6511627906976745,,London Fields,,1,1,,Louisiana,0.8,0.321429,0.8
4 | 5,"6' 10""",1.0,Big Ten,High,10.468372630705653,,13.957830174274205,0.0,0,,0.0,,Austin Parks,1,0,0,1,Ohio St.,1.0,0.0,0.5
1 | 2,"6' 02""",,NEC,Low,24.23229704336243,1,8.771199543302965,0.10109179134654266,,0,0.46774193548387094,,AJ Dancler,,1,1,0,Le Moyne,1.029412,0.37931,0.770833
1,"6' 00""",4.5,Ivy League,Low,13.39459603218431,1,5.786465485903622,0.21859980724524794,,1,0.7526881720430108,,Kimo Ferrari,,1,0,0,Brown,2.222222,0.442857,0.533333
4 | 5,"6' 10""",3.0,Big Ten,High,17.083796019475525,,14.236496682896275,1.9646365422396856,1,,0.0,,Payton Sparks,0,0,0,0,Indiana,0.75,0.0,0.411765
2 | 3,"6' 06""",5.0,SEC,High,0.0,0,28.847545740235816,0.0,,0,,,Brennan Canada,1,,0,0,Kentucky,0.0,0.0,0.0
4 | 5,"6' 11""",2.0,SEC,High,12.13621689846841,,14.56346027816209,6.05839947571543,1,,0.02,,Ugonna Onyenso,1,0,0,0,Kentucky,0.230769,0.0,0.586207
4 | 5,"7' 02""",1.0,SEC,High,36.73667429125945,,18.021764746655574,5.489706799750468,1,,0.3125,,Zvonimir Ivisic,1,0,1,1,Kentucky,0.5,0.6,0.818182
3 | 4,"6' 07""",3.0,ACC,High,0.0,0,25.285339205701653,0.0,0,0,1.0,,Daniel Nauseef,0,1,0,0,Clemson,0.0,0.0,0.0
1,"6' 01""",4.0,CUSA,Mid,21.23547903903839,1,5.751275573072896,0.4578900167792652,,0,0.28368794326241137,,Marcus Boykin,,0,0,1,Sam Houston,1.345455,0.375,0.65625
4 | 5,"6' 09""",4.5,WAC,Mid,17.34292018578777,,16.104140172517212,1.2387800132705549,1,,0.03389830508474576,,Chazz Hutchison,1,0,0,0,Southern Utah,0.5,0.0,0.648649
4 | 5,"7' 00""",1.0,Atlantic 10,Mid,22.643313265805972,,16.723492804157353,2.1133759048085574,1,,0.2897196261682243,,Christ Essandoko,1,0,0,1,Saint Joseph's,0.833333,0.387097,0.625
1,"6' 01""",4.5,Horizon,Low,16.470175587108923,0,6.923768081205026,0.07133579235180935,,0,0.3384615384615385,,Chase Robinson,,0,1,0,Cleveland St.,1.6,0.340909,0.820513
1,"6' 01""",4.5,Horizon,Low,,0,,0.17874432101084062,,0,0.3384615384615385,,Chase Robinson,,0,1,0,Cleveland St.,1.6,0.340909,0.820513
1 | 2,"6' 02""",5.0,Horizon,Low,26.00086650487714,0,6.117850942324033,0.08000266616885274,,0,0.3316062176165803,,Rocket Watts,,0,1,0,Oakland,1.05,0.265625,0.819672
3 | 4,"6' 07""",2.0,Summit League,Mid,14.796000147960001,1,19.72800019728,0.0,0,1,0.8571428571428571,,Sam Hastreiter,1,1,0,0,North Dakota St.,1.5,0.333333,0.5
1,"5' 11""",5.0,Southland,Other,16.60892508654918,0,7.012657258765211,0.0,,1,0.5675675675675675,,Carlos Paez,,1,1,0,Southeastern La.,2.545455,0.190476,0.851852
1 | 2,"6' 03""",3.0,MAC,Mid,0.0,0,0.0,0.0,,0,,,Andrew Wells,,,0,0,Eastern Mich.,0.0,0.0,0.0
3 | 4,"6' 08""",3.0,Sun Belt,Mid,21.24298310084069,1,10.37731933087045,0.7471669918226724,0,1,0.40476190476190477,,Elijah Ormiston,0,1,0,0,South Alabama,1.25,0.372549,0.617647
1 | 2,"6' 04""",1.0,Atlantic 10,Mid,22.610184674675033,1,6.4600527641928664,0.0,,0,0.75,,Mike Loughnane,,1,0,1,Davidson,1.0,0.666667,0.0
4 | 5,"6' 10""",4.5,WCC,Mid,23.20485840520343,,14.811611748002191,3.142530292534465,1,,0.0,,Boubacar Coulibaly,0,0,0,1,Pepperdine,0.545455,0.0,0.521739
4 | 5,"6' 11""",3.0,CUSA,Mid,,,,3.180914386444756,1,,0.4,,Fallou Diagne,,0,1,,Western Ky.,0.0,0.0,1.0
2 | 3,"6' 05""",1.0,CUSA,Mid,,0,,0.16696116807969938,,0,0.4025974025974026,,Teagan Moore,,1,1,,Western Ky.,0.714286,0.258065,0.736842
1,"6' 00""",3.0,MAAC,Low,18.23351946835006,1,6.946102654609548,0.5991013539600735,,0,0.46153846153846156,,Tahj Staveskie,,1,0,0,Canisius,1.5,0.416667,0.0
1,"6' 01""",4.5,Ivy League,Low,31.145454069468432,1,5.739796671412612,0.12232353562026878,,0,0.43018867924528303,,Clark Slajchert,,1,1,0,Penn,1.209302,0.412281,0.809524
3 | 4,"6' 07""",3.0,WAC,Mid,19.713149009080148,0,10.292706119785208,0.990891029836949,0,0,0.0,,Juhlawnei Stone,0,0,0,0,SFA,0.304348,0.0,0.619048
1 | 2,"6' 03""",1.0,WAC,Mid,15.502008279328576,0,9.350417692293428,0.31988271052582773,,1,0.44871794871794873,,Tylen Riley,,1,0,0,California Baptist,1.727273,0.171429,0.684211
4 | 5,"6' 11""",2.0,Big 12,High,14.284317434944711,,17.957427632501922,1.8351946875943255,1,,0.0,,Ernest Udeh Jr.,1,0,0,1,TCU,0.5,0.0,0.560606
1,"6' 00""",1.0,WCC,Mid,13.114807678262434,0,9.016430278805423,0.0,,1,0.7777777777777778,,Cade Bennett,,1,0,0,Saint Mary's (CA),15.0,0.285714,0.0
4 | 5,"6' 10""",4.5,ACC,High,24.84385485735234,,12.186281108890988,1.7653275727907274,1,,0.32098765432098764,,Andrew Carr,0,0,1,1,Wake Forest,1.151515,0.371795,0.785047
1 | 2,"6' 03""",3.0,Big 12,High,19.20913803711872,1,4.752776421555147,0.0673309993053646,,0,0.7816901408450704,,Kerr Kriisa,,1,1,0,West Virginia,1.482143,0.432432,0.785714
3 | 4,"6' 08""",2.0,Atlantic 10,Mid,11.742200096685961,0,10.274425084600216,0.3326956694061022,0,0,0.53125,,Matus Hronsky,1,1,1,0,Duquesne,0.777778,0.235294,1.0
1,"6' 00""",1.0,Atlantic 10,Mid,9.451531373028878,1,5.250850762793821,0.0,,0,0.16666666666666666,,Kailon Nicholls,,0,0,0,Duquesne,1.166667,1.0,0.0
1,"6' 00""",2.0,AAC,Mid,38.75391880947032,1,4.517327959386112,0.19337333720880898,,0,0.489247311827957,,Jason Edwards,,1,1,1,North Texas,0.555556,0.368132,0.818898
4 | 5,"6' 10""",5.0,Summit League,Mid,29.968097571094788,,20.860909478060787,0.6982177537992733,0,,0.0,,Lahat Thioune,1,0,1,1,South Dakota,0.294872,0.0,0.703704
2 | 3,"6' 05""",1.0,WCC,Mid,19.35671972173137,0,9.430196787510155,0.34742830269774255,,0,0.2692307692307692,,Luka Krajnovic,1,0,1,1,Gonzaga,0.666667,0.285714,0.8125
4 | 5,"6' 09""",3.0,Patriot,Low,,,,0.6238937114935371,0,,0.23170731707317074,,Milos Ilic,,0,0,,Loyola Maryland,0.777778,0.210526,0.646154
1,"5' 11""",4.5,Atlantic 10,Mid,24.53851973919593,1,4.394958759258973,0.4486520400076868,,0,0.4782608695652174,,Japhet Medor,,1,1,1,Fordham,1.333333,0.363636,0.721649
3 | 4,"6' 08""",3.0,AAC,Mid,16.27782778747137,1,10.242228720206706,1.9094440685528216,1,1,0.3025210084033613,,Nick Jourdain,0,0,0,0,Memphis,1.454545,0.388889,0.536585
1 | 2,"6' 02""",4.5,Horizon,Low,6.256043476804558,0,4.6920326076034184,0.5911961085580307,,0,0.7241379310344828,,Ryan Wade,,1,1,0,Green Bay,1.4375,0.190476,0.8
4 | 5,"6' 10""",3.0,AAC,Mid,23.30563127733428,,15.479113311065307,0.5478562576388283,0,,0.19815668202764977,,Kenny Pohto,0,0,0,0,Wichita St.,0.902439,0.209302,0.626374
1 | 2,"6' 02""",3.0,AAC,Mid,12.01599983062986,0,4.6215383963961,0.1294030750990908,,0,0.4125,,Bijan Cortes,,1,0,0,Wichita St.,1.051282,0.242424,0.647059
2 | 3,"6' 06""",1.0,AAC,Mid,7.500703519110696,0,11.251055278666044,2.6252462316887435,,0,0.5,,Henry Thengvall,1,1,0,0,Wichita St.,0.0,0.0,0.0
2 | 3,"6' 05""",1.0,Big Ten,High,14.431736424059572,0,9.07562806049107,0.19341502423997364,,1,0.3769633507853403,,DeShawn Harris-Smith,1,0,0,1,Maryland,1.132075,0.166667,0.611111
2 | 3,"6' 05""",2.0,America East,Low,0.0,0,27.54820936639118,0.0,,0,,,Ayme Daguilh,1,,0,0,Maine,0.0,0.0,0.0
3 | 4,"6' 07""",3.0,SWAC,Other,22.71190238158063,0,16.85309953792448,1.5102691774758075,1,0,0.0752212389380531,,Brian Myles,0,0,1,0,Prairie View,0.727273,0.294118,0.710843
4 | 5,"6' 09""",5.0,ACC,High,28.096494320149873,,9.62092078235435,1.0574498771401861,1,,0.013937282229965157,,D.J. Burns Jr.,0,0,1,1,NC State,1.44898,0.0,0.655738
4 | 5,"7' 02""",1.0,Big Ten,High,40.58690120267512,,27.90349457683914,0.0,0,,0.0,,Will Berg,1,0,0,1,Purdue,0.0,0.0,0.363636
1,"5' 10""",1.0,Mountain West,Mid,0.0,0,0.0,0.0,,0,1.0,,AJ Robinson,,1,0,0,Fresno St.,0.0,0.0,0.0
2 | 3,"6' 05""",1.0,Big South,Low,22.309807751121497,1,4.461961550224299,0.0,,0,0.5,,Henderson Williams,0,1,0,0,Presbyterian,0.0,0.5,0.0
1 | 2,"6' 04""",2.0,Big Sky,Low,15.366808731286554,0,10.638559890890694,0.41372177353463807,,0,0.6071428571428571,,Marcell McCreary,,1,0,0,Northern Colo.,0.571429,0.294118,0.6
1 | 2,"6' 03""",5.0,Big East,High,5.44107986761586,1,1.813693289205287,0.0,,1,0.4166666666666667,,Cameron Bacote,,1,0,0,Georgetown,2.111111,0.4,0.0
1 | 2,"6' 03""",4.5,Big East,High,27.425318684156665,0,6.972538648514406,0.687293095353563,,1,0.38016528925619836,,Daniss Jenkins,,0,1,1,St. John's (NY),2.235294,0.347826,0.826923
1,"5' 08""",1.0,SoCon,Other,17.69282565182013,0,3.538565130364026,0.0,,0,0.6,,Ryan Lopez,,1,0,0,Chattanooga,0.666667,0.333333,0.0
1,"6' 01""",5.0,MAC,Mid,25.77350744671354,0,8.411114705664,0.3673110642106481,,0,0.3088235294117647,,Shereef Mitchell,,0,1,1,Ohio,1.694444,0.321429,0.706667
1,"5' 11""",3.0,CUSA,Mid,20.670932902611725,0,4.493681065785158,0.3190513556707462,,1,0.8064516129032258,,George Pridgett Jr.,,1,1,1,FIU,2.2,0.306667,0.785714
1 | 2,"6' 02""",3.0,Big 12,High,26.2024059106649,1,8.963980969437992,0.32339285189741684,,1,0.48736462093862815,,Javon Small,,1,1,0,Oklahoma St.,1.552632,0.377778,0.855769
1,"6' 01""",5.0,Big West,Low,8.138181250082667,0,8.773976660245376,0.09409772070408083,,0,0.35,,Jared Barnett,,0,0,0,CSUN,1.846154,0.214286,0.555556
4 | 5,"6' 09""",3.0,AAC,Mid,8.529527371787497,,11.728100136207809,1.4500196532038745,1,,0.0,,David Ogunleye,1,0,0,0,South Fla.,0.0,0.0,0.5
2 | 3,"6' 05""",2.0,SWAC,Other,18.60843227558246,1,11.165059365349475,0.14661189065610425,,0,0.3865546218487395,,Antwan Burnett,0,0,0,0,Grambling,0.90625,0.391304,0.634615
1 | 2,"6' 03""",3.0,OVC,Low,23.438472868292536,0,10.47628711537318,0.46876945736585074,,0,0.40082644628099173,,Nakyel Shelton,,1,1,0,Eastern Ill.,1.068182,0.309278,0.745098
1,"6' 01""",3.0,CAA,Low,19.37778495864557,0,5.079613532848838,0.0620841654014858,,1,0.7350993377483444,,Donovan Newby,,1,1,0,UNCW,3.785714,0.333333,0.859649
1 | 2,"6' 03""",5.0,CUSA,Mid,22.928360934468586,0,6.064921279440077,0.0,,0,0.7704918032786885,,Jalen Jordan,,1,1,0,Middle Tenn.,0.92,0.329787,0.727273
1 | 2,"6' 03""",5.0,CUSA,Mid,,0,,0.21815107861249047,,0,0.7704918032786885,,Jalen Jordan,,1,1,0,Middle Tenn.,0.92,0.329787,0.727273
2 | 3,"6' 06""",3.0,CUSA,Mid,15.478747685588381,0,7.623860800364427,1.0349968601706858,,0,0.4626865671641791,,Justin Bufford,0,1,0,0,Middle Tenn.,0.974359,0.182796,0.676471
1,"6' 01""",1.0,OVC,Low,,0,,0.0,,0,0.8461538461538461,,Luther Smith,,1,1,,Southern Ind.,0.0,0.090909,1.0
3 | 4,"6' 07""",2.0,CAA,Low,17.619908187162526,0,12.113686878674239,0.0,0,0,0.47692307692307695,,Jack Karasinski,1,1,1,0,William & Mary,0.909091,0.129032,0.727273
1 | 2,"6' 03""",1.0,SoCon,Other,10.892456040510906,0,5.339439235544561,0.0,,0,0.421875,,Marcus Pigram,,1,0,0,The Citadel,0.925926,0.148148,0.684211
3 | 4,"6' 07""",1.0,MEAC,Other,19.750485227877924,0,8.172614577052933,0.0,0,0,0.047619047619047616,,AJ Magbegor,0,0,0,0,Howard,0.333333,0.0,0.454545
1,"5' 10""",2.0,OVC,Low,22.64169118557083,1,4.335642992981648,0.048173811033129434,,0,0.3102310231023102,,Rob Martin,,0,1,0,Southeast Mo. St.,1.609375,0.382979,0.877551
3 | 4,"6' 08""",4.5,America East,Low,29.192141588269138,1,15.454663193789541,1.8957720184381837,1,0,0.04918032786885246,,Abdoul Karim Coulibaly,1,0,1,1,UMass Lowell,0.333333,0.666667,0.6875
4 | 5,"6' 09""",1.0,America East,Low,19.27737408324933,,11.704119979115664,0.8812513866628264,0,,0.17391304347826086,,Seth Joba,0,0,0,0,Vermont,0.5,0.25,0.625
1 | 2,"6' 02""",1.0,ASUN,Low,15.850719535657792,0,5.208093561716132,0.15397841834638998,,1,0.4426229508196721,,Canin Jefferson,,1,0,0,North Ala.,1.785714,0.333333,0.642857
2 | 3,"6' 06""",1.0,ACC,High,17.802090915181527,0,12.180377994597889,0.6464969858671187,,0,0.35454545454545455,,"Dennis Parker, Jr.",1,0,0,1,NC State,0.611111,0.307692,0.567568
2 | 3,"6' 05""",4.5,Big Sky,Low,18.06210975227446,0,7.395509504868281,0.7395509504868282,,0,0.5363636363636364,,EJ Neal,0,1,1,0,Idaho,0.764706,0.237288,0.744681
4 | 5,"6' 10""",5.0,ACC,High,27.158764021145032,,19.618541619387543,2.2306491271865907,1,,0.031746031746031744,,Armando Bacot,1,0,1,1,North Carolina,1.02439,0.25,0.801527
2 | 3,"6' 05""",3.0,MEAC,Other,16.348505049374747,1,7.431138658806703,0.44256559123559924,,0,0.627906976744186,,Devin Gordon,0,1,0,0,N.C. Central,0.666667,0.351852,0.363636
1,"6' 00""",3.0,Big 12,High,36.06592851732968,0,16.830766641420517,0.0,,0,0.6153846153846154,,C.J. Anthony,,1,1,0,Cincinnati,1.0,0.25,0.833333
2 | 3,"6' 06""",5.0,Big 12,High,21.767840210803698,1,12.722755922296225,0.7434860492091856,,1,0.49242424242424243,,Rivaldo Soares,0,1,1,0,Oklahoma,1.608696,0.353846,0.8
3 | 4,"6' 07""",1.0,NEC,Low,14.176553811851871,0,10.801183856649043,0.8650590999476957,0,0,0.5074626865671642,,Todd Brogna,1,1,1,0,Stonehill,0.954545,0.308824,0.666667
4 | 5,"6' 10""",,SWAC,Other,13.056952112948075,,13.056952112948075,2.897011250060354,1,,0.22727272727272727,,William Tavares ,0,0,0,0,Alabama A&M,0.545455,0.3,0.636364
1,"6' 00""",5.0,Mountain West,Mid,29.450376121013505,1,6.038981620320185,0.2415592648128074,,1,0.4375,,Jaelen House,,1,1,1,New Mexico,2.0,0.360902,0.876404
1,"6' 01""",5.0,SoCon,Other,30.58016768117815,1,5.679173997933085,0.14197934994832714,,1,0.4897360703812317,,Keyshaun Langley,,1,1,0,UNC Greensboro,2.219512,0.413174,0.847222
2 | 3,"6' 06""",2.0,MAAC,Low,9.08916261405091,1,7.574302178375757,0.6766376612682343,,1,0.23529411764705882,,Isaac Brice,0,0,0,0,Iona,1.0,0.5,0.4
2 | 3,"6' 06""",1.0,Big Sky,Low,8.507621097202199,0,13.61219375552352,0.0,,1,0.0,,Chris Dockery,1,0,0,0,Weber St.,1.25,0.0,0.2
1,"6' 01""",1.0,NEC,Low,,0,,0.0,,0,0.5,,Keshawn McNeill,,1,0,,Saint Francis (PA),1.0,0.0,0.5
1,"5' 09""",3.0,SWAC,Other,8.419029847379349,0,2.5685175805564113,0.099886794799416,,0,0.5263157894736842,,Antione Jacks,,1,0,0,Southern U.,1.695652,0.266667,0.647059
1,"6' 01""",4.5,Horizon,Low,19.27327299635843,0,4.153722628525524,0.11464274454730446,,1,0.6893203883495146,,Angelo Stuart,,1,1,0,Milwaukee,2.5,0.338028,0.75
1 | 2,"6' 03""",4.5,SEC,High,0.0,0,0.0,0.0,,0,,,Trace Young,,,0,0,LSU,0.0,0.0,0.0
2 | 3,"6' 06""",1.0,MAAC,Low,16.407601404184952,0,17.774901521200363,1.5496067992841343,,1,0.0,,Ife West-Ingram,1,0,0,0,Rider,1.0,0.0,0.571429
2 | 3,"6' 06""",3.0,Sun Belt,Mid,,1,,0.8201365095637629,,0,0.3880208333333333,,Kobe Julien,,0,1,,Louisiana,0.65,0.342282,0.826087
3 | 4,"6' 07""",1.0,Mountain West,Mid,22.209328752557205,0,12.185649404057937,1.053469045254041,1,0,0.2,,Rashaan Mbemba,1,0,1,1,Colorado St.,0.419355,0.25,0.693878
1,"6' 01""",1.0,Ivy League,Low,31.79940533239679,1,6.783873137577982,0.1153258433388257,,0,0.3914590747330961,,Malik Mack,,0,1,1,Harvard,1.849057,0.363636,0.808333
2 | 3,"6' 05""",5.0,ASUN,Low,17.132070874695884,1,7.644589394286609,0.32967291762861,,1,0.4644808743169399,,Masai Olowokere,0,1,1,0,Central Ark.,1.627907,0.388235,0.791667
4 | 5,"6' 09""",1.0,ASUN,Low,9.140767740943621,,12.717589900443302,0.5484460644566174,0,,0.0,,Caleb Carr,0,0,0,0,Central Ark.,0.333333,0.0,0.555556
2 | 3,"6' 06""",1.0,MAC,Mid,22.253386966387648,1,13.892998492827648,1.0032466168272,,0,0.3546099290780142,,Eian Elmer,1,0,0,1,Miami (OH),0.736842,0.34,0.666667
1 | 2,"6' 02""",3.0,MAAC,Low,24.86766097165154,0,5.731907670770744,0.1851847093633625,,0,0.4128113879003559,,Shaquil Bender,,1,1,0,Manhattan,0.615385,0.336207,0.794872
1 | 2,"6' 02""",2.0,Pac-12,High,29.634239839297074,1,4.060315070005939,0.1199914005762949,,0,0.4114583333333333,,Jordan Pope,,1,1,1,Oregon St.,1.424242,0.379747,0.877778
4 | 5,"6' 09""",5.0,MVC,Mid,24.522899883865477,,12.079349200220868,1.4021757111814175,1,,0.4072727272727273,,Malevy Leons,0,0,1,0,Bradley,0.854167,0.348214,0.751938
1 | 2,"6' 04""",1.0,Mountain West,Mid,22.00867307040976,0,9.943004585108978,0.4893298885705317,,0,0.3374233128834356,,Tru Washington,,0,0,1,New Mexico,1.096774,0.290909,0.686275
3 | 4,"6' 08""",1.0,America East,Low,,1,,0.9893847059799092,0,0,0.46511627906976744,,Jack Margoupis,,1,1,,UAlbany,0.333333,0.4,0.8
3 | 4,"6' 08""",1.0,Sun Belt,Mid,,0,,1.8821659409782434,1,0,0.08928571428571429,,Kyran Ratliff,,0,1,,Louisiana,0.833333,0.2,0.727273
2 | 3,"6' 06""",4.5,Ivy League,Low,26.301099990158292,0,11.316807963892813,0.4767729281084472,,1,0.02702702702702703,,Matt Knowling,0,0,0,0,Yale,2.380952,0.2,0.666667
1 | 2,"6' 04""",1.0,Mountain West,Mid,15.120143504677197,0,5.862912787527893,0.4196611258441018,,0,0.24324324324324326,,Kael Combs,,0,0,0,Wyoming,1.333333,0.333333,0.555556
3 | 4,"6' 08""",2.0,Big Ten,High,0.0,0,24.069922330061388,0.0,0,1,0.75,,Kalen Etzler,1,1,0,0,Ohio St.,2.0,0.0,0.0
2 | 3,"6' 06""",2.0,CUSA,Mid,19.91510391537338,0,5.927114260527793,0.0,,0,0.5616438356164384,,Travis Roberts,0,1,1,0,Jacksonville St.,0.461538,0.317073,0.833333
1,"6' 00""",2.0,Mountain West,Mid,51.017805214019695,1,0.0,0.0,,0,0.75,,Cort Roberson,,1,1,1,Wyoming,0.0,0.666667,1.0
1 | 2,"6' 04""",4.5,NEC,Low,,1,,0.4170178016285491,,0,0.5272727272727272,,Tre Breland,,1,1,,Central Conn. St.,0.709677,0.37931,0.71875
2 | 3,"6' 06""",2.0,Big Ten,High,16.219685408288697,1,4.5617865210811965,0.34973696661622505,,1,0.39805825242718446,,CJ Gunn,0,0,0,1,Indiana,1.0,0.341463,0.666667
3 | 4,"6' 08""",3.0,Big Sky,Low,12.886535786298182,0,6.311772630023601,1.073001347104012,1,1,0.6428571428571429,,Jaden Geron,0,1,1,0,Montana St.,1.0,0.296296,0.833333
1 | 2,"6' 02""",4.5,SoCon,Other,25.359820422636325,1,5.221139498778067,0.049973763774018645,,0,0.6374501992031872,,Dillon Bailey,,1,1,0,Wofford,0.977273,0.35625,0.71134
1 | 2,"6' 02""",4.5,ACC,High,26.72370296112616,1,4.490161473143149,0.14774079685825847,,1,0.3686274509803922,,Jeremy Roach,,0,1,1,Duke,2.454545,0.468085,0.865169
3 | 4,"6' 07""",5.0,Atlantic 10,Mid,26.122664760339312,1,15.060950040977387,0.45608300689061465,0,0,0.45414847161572053,,Isaiah Bigelow,1,1,1,1,Richmond,0.952381,0.403846,0.842857
2 | 3,"6' 05""",5.0,ACC,High,2.4597341936798753,0,10.822830452191452,0.0,,1,0.4444444444444444,,Alexander Payne,1,1,0,0,Louisville,3.0,0.0,0.2
3 | 4,"6' 08""",3.0,MVC,Mid,,0,,1.667064909024342,1,0,0.10909090909090909,,Clarence Rupert,,0,0,,Southern Ill.,0.789474,0.277778,0.56
3 | 4,"6' 07""",2.0,Big 12,High,22.30730645306475,0,16.11083243832454,0.327173827978283,0,0,0.0,,Robert Jennings,1,0,1,1,Texas Tech,0.5,0.0,0.705882
4 | 5,"6' 10""",5.0,America East,Low,24.828366229689966,,11.586570907188651,2.9573342886919605,1,,0.3561643835616438,,Kjell de Graaf,0,0,1,0,NJIT,0.647059,0.384615,0.844828
3 | 4,"6' 07""",4.5,WAC,Mid,,0,,0.8948879537843089,0,0,0.059602649006622516,,Ahren Freeman,,0,1,,UTRGV,0.365385,0.111111,0.68
1 | 2,"6' 03""",1.0,Big 12,High,16.208411575101405,0,5.504743553808025,0.20489878783618756,,1,0.78,,RJ Jones,,1,1,1,Kansas St.,1.545455,0.307692,0.846154
1 | 2,"6' 02""",1.0,ACC,High,21.993104535426582,0,6.38803866174216,0.1204601576214236,,1,0.3157894736842105,,Jaland Lowe,,0,1,1,Pittsburgh,2.0,0.347222,0.823529
1 | 2,"6' 03""",4.5,ACC,High,28.407303262577113,0,6.844246640983606,0.6284931861720429,,1,0.24770642201834864,,Reece Beekman,,0,1,1,Virginia,2.842105,0.308642,0.75
3 | 4,"6' 07""",3.0,MVC,Mid,16.985960515005488,0,10.452898778464913,0.608727634745898,0,0,0.6216216216216216,,Christian Davis,0,1,1,0,Bradley,0.875,0.304348,0.844444
